index,Location,FIPS,Category,Mortality Rate,Year,,,,,,,,,,,,,
56159,New York,36,Self-harm and interpersonal violence,13.57,2010,,,,,,,,,,,,,
56222,North Carolina,37,Self-harm and interpersonal violence,20.27,2010,,,,,,,,,,,,,
56323,North Dakota,38,Self-harm and interpersonal violence,17.12,2010,,,,,,,,,,,,,
56377,Ohio,39,Self-harm and interpersonal violence,18.26,2010,,,,,,,,,,,,,
56466,Oklahoma,40,Self-harm and interpersonal violence,25.16,2010,,,,,,,,,,,,,
56544,Oregon,41,Self-harm and interpersonal violence,21.55,2010,,,,,,,,,,,,,
56581,Pennsylvania,42,Self-harm and interpersonal violence,19.06,2010,,,,,,,,,,,,,
56649,Rhode Island,44,Self-harm and interpersonal violence,16,2010,,,,,,,,,,,,,
56655,South Carolina,45,Self-harm and interpersonal violence,22.47,2010,,,,,,,,,,,,,
56702,South Dakota,46,Self-harm and interpersonal violence,19.56,2010,,,,,,,,,,,,,
56769,Tennessee,47,Self-harm and interpersonal violence,24.03,2010,,,,,,,,,,,,,
56865,Texas,48,Self-harm and interpersonal violence,18.92,2010,,,,,,,,,,,,,
57120,Utah,49,Self-harm and interpersonal violence,26.43,2010,,,,,,,,,,,,,
57150,Vermont,50,Self-harm and interpersonal violence,17.78,2010,,,,,,,,,,,,,
57165,Virginia,51,Self-harm and interpersonal violence,18.03,2010,,,,,,,,,,,,,
57299,Washington,53,Self-harm and interpersonal violence,18.51,2010,,,,,,,,,,,,,
57339,West Virginia,54,Self-harm and interpersonal violence,23.64,2010,,,,,,,,,,,,,
57395,Wisconsin,55,Self-harm and interpersonal violence,16.96,2010,,,,,,,,,,,,,
57468,Wyoming,56,Self-harm and interpersonal violence,25.63,2010,,,,,,,,,,,,,
60687,Alabama,1,Transport injuries,25.26,2010,,,,,,,,,,,,,
60755,Alaska,2,Transport injuries,18.03,2010,,,,,,,,,,,,,
60785,Arizona,4,Transport injuries,16.57,2010,,,,,,,,,,,,,
60801,Arkansas,5,Transport injuries,24.51,2010,,,,,,,,,,,,,
60877,California,6,Transport injuries,10.85,2010,,,,,,,,,,,,,
60936,Colorado,8,Transport injuries,13.39,2010,,,,,,,,,,,,,
61001,Connecticut,9,Transport injuries,9.8,2010,,,,,,,,,,,,,
61010,Delaware,10,Transport injuries,14.64,2010,,,,,,,,,,,,,
61014,District of Columbia,11,Transport injuries,9.76,2010,,,,,,,,,,,,,
61016,Florida,12,Transport injuries,16.83,2010,,,,,,,,,,,,,
61084,Georgia,13,Transport injuries,18.1,2010,,,,,,,,,,,,,
61244,Hawaii,15,Transport injuries,10.42,2010,,,,,,,,,,,,,
61250,Idaho,16,Transport injuries,18.06,2010,,,,,,,,,,,,,
61295,Illinois,17,Transport injuries,10.93,2010,,,,,,,,,,,,,
61398,Indiana,18,Transport injuries,14.8,2010,,,,,,,,,,,,,
61491,Iowa,19,Transport injuries,14.47,2010,,,,,,,,,,,,,
61591,Kansas,20,Transport injuries,17.55,2010,,,,,,,,,,,,,
61697,Kentucky,21,Transport injuries,21.16,2010,,,,,,,,,,,,,
61818,Louisiana,22,Transport injuries,22.29,2010,,,,,,,,,,,,,
61883,Maine,23,Transport injuries,14.25,2010,,,,,,,,,,,,,
61900,Maryland,24,Transport injuries,11.69,2010,,,,,,,,,,,,,
61925,Massachusetts,25,Transport injuries,7.59,2010,,,,,,,,,,,,,
61940,Michigan,26,Transport injuries,12.88,2010,,,,,,,,,,,,,
62024,Minnesota,27,Transport injuries,11.87,2010,,,,,,,,,,,,,
62112,Mississippi,28,Transport injuries,30.13,2010,,,,,,,,,,,,,
62195,Missouri,29,Transport injuries,17.96,2010,,,,,,,,,,,,,
62311,Montana,30,Transport injuries,23.27,2010,,,,,,,,,,,,,
62368,Nebraska,31,Transport injuries,15.59,2010,,,,,,,,,,,,,
62462,Nevada,32,Transport injuries,13.95,2010,,,,,,,,,,,,,
62480,New Hampshire,33,Transport injuries,10.66,2010,,,,,,,,,,,,,
62491,New Jersey,34,Transport injuries,9.04,2010,,,,,,,,,,,,,
62513,New Mexico,35,Transport injuries,21.11,2010,,,,,,,,,,,,,
62547,New York,36,Transport injuries,8.64,2010,,,,,,,,,,,,,
62610,North Carolina,37,Transport injuries,18.01,2010,,,,,,,,,,,,,
62711,North Dakota,38,Transport injuries,17.11,2010,,,,,,,,,,,,,
62765,Ohio,39,Transport injuries,12.61,2010,,,,,,,,,,,,,
62854,Oklahoma,40,Transport injuries,21.95,2010,,,,,,,,,,,,,
62932,Oregon,41,Transport injuries,12.71,2010,,,,,,,,,,,,,
62969,Pennsylvania,42,Transport injuries,12.67,2010,,,,,,,,,,,,,
63037,Rhode Island,44,Transport injuries,8.85,2010,,,,,,,,,,,,,
63043,South Carolina,45,Transport injuries,22.43,2010,,,,,,,,,,,,,
63090,South Dakota,46,Transport injuries,20.37,2010,,,,,,,,,,,,,
63157,Tennessee,47,Transport injuries,21,2010,,,,,,,,,,,,,
63253,Texas,48,Transport injuries,17.16,2010,,,,,,,,,,,,,
63508,Utah,49,Transport injuries,13.7,2010,,,,,,,,,,,,,
63538,Vermont,50,Transport injuries,12.42,2010,,,,,,,,,,,,,
63553,Virginia,51,Transport injuries,12.63,2010,,,,,,,,,,,,,
63687,Washington,53,Transport injuries,10.98,2010,,,,,,,,,,,,,
63727,West Virginia,54,Transport injuries,21.94,2010,,,,,,,,,,,,,
63783,Wisconsin,55,Transport injuries,13.26,2010,,,,,,,,,,,,,
63856,Wyoming,56,Transport injuries,23.93,2010,,,,,,,,,,,,,
19165,Alabama,1,Neurological disorders,119.14,2014,,,,,,,,,,,,,
19233,Alaska,2,Neurological disorders,101.06,2014,,,,,,,,,,,,,
19263,Arizona,4,Neurological disorders,90.23,2014,,,,,,,,,,,,,
19279,Arkansas,5,Neurological disorders,100.74,2014,,,,,,,,,,,,,
19355,California,6,Neurological disorders,79.58,2014,,,,,,,,,,,,,
19414,Colorado,8,Neurological disorders,101.28,2014,,,,,,,,,,,,,
19479,Connecticut,9,Neurological disorders,94,2014,,,,,,,,,,,,,
19488,Delaware,10,Neurological disorders,88.25,2014,,,,,,,,,,,,,
19492,District of Columbia,11,Neurological disorders,69.55,2014,,,,,,,,,,,,,
19494,Florida,12,Neurological disorders,79.52,2014,,,,,,,,,,,,,
19562,Georgia,13,Neurological disorders,114.04,2014,,,,,,,,,,,,,
19722,Hawaii,15,Neurological disorders,84.14,2014,,,,,,,,,,,,,
19728,Idaho,16,Neurological disorders,106.75,2014,,,,,,,,,,,,,
19773,Illinois,17,Neurological disorders,95.2,2014,,,,,,,,,,,,,
19876,Indiana,18,Neurological disorders,108.49,2014,,,,,,,,,,,,,
19969,Iowa,19,Neurological disorders,96.72,2014,,,,,,,,,,,,,
20069,Kansas,20,Neurological disorders,103.57,2014,,,,,,,,,,,,,
20175,Kentucky,21,Neurological disorders,110.67,2014,,,,,,,,,,,,,
20296,Louisiana,22,Neurological disorders,110.36,2014,,,,,,,,,,,,,
20361,Maine,23,Neurological disorders,115.77,2014,,,,,,,,,,,,,
20378,Maryland,24,Neurological disorders,91.26,2014,,,,,,,,,,,,,
20403,Massachusetts,25,Neurological disorders,107.98,2014,,,,,,,,,,,,,
20418,Michigan,26,Neurological disorders,95.88,2014,,,,,,,,,,,,,
20502,Minnesota,27,Neurological disorders,115.4,2014,,,,,,,,,,,,,
20590,Mississippi,28,Neurological disorders,102.17,2014,,,,,,,,,,,,,
20673,Missouri,29,Neurological disorders,97.5,2014,,,,,,,,,,,,,
20789,Montana,30,Neurological disorders,101.22,2014,,,,,,,,,,,,,
20846,Nebraska,31,Neurological disorders,105.46,2014,,,,,,,,,,,,,
20940,Nevada,32,Neurological disorders,81.78,2014,,,,,,,,,,,,,
20958,New Hampshire,33,Neurological disorders,106.36,2014,,,,,,,,,,,,,
20969,New Jersey,34,Neurological disorders,78.28,2014,,,,,,,,,,,,,
20991,New Mexico,35,Neurological disorders,90.98,2014,,,,,,,,,,,,,
21025,New York,36,Neurological disorders,62.15,2014,,,,,,,,,,,,,
21088,North Carolina,37,Neurological disorders,112.42,2014,,,,,,,,,,,,,
21189,North Dakota,38,Neurological disorders,96.95,2014,,,,,,,,,,,,,
21243,Ohio,39,Neurological disorders,109.56,2014,,,,,,,,,,,,,
21332,Oklahoma,40,Neurological disorders,103.15,2014,,,,,,,,,,,,,
21410,Oregon,41,Neurological disorders,115.32,2014,,,,,,,,,,,,,
21447,Pennsylvania,42,Neurological disorders,94.43,2014,,,,,,,,,,,,,
21515,Rhode Island,44,Neurological disorders,111.66,2014,,,,,,,,,,,,,
21521,South Carolina,45,Neurological disorders,123.38,2014,,,,,,,,,,,,,
21568,South Dakota,46,Neurological disorders,85.74,2014,,,,,,,,,,,,,
21635,Tennessee,47,Neurological disorders,113.8,2014,,,,,,,,,,,,,
21731,Texas,48,Neurological disorders,103.75,2014,,,,,,,,,,,,,
21986,Utah,49,Neurological disorders,110.45,2014,,,,,,,,,,,,,
22016,Vermont,50,Neurological disorders,101.94,2014,,,,,,,,,,,,,
22031,Virginia,51,Neurological disorders,100.66,2014,,,,,,,,,,,,,
22165,Washington,53,Neurological disorders,105.8,2014,,,,,,,,,,,,,
22205,West Virginia,54,Neurological disorders,103.04,2014,,,,,,,,,,,,,
22261,Wisconsin,55,Neurological disorders,108.73,2014,,,,,,,,,,,,,
22334,Wyoming,56,Neurological disorders,87.83,2014,,,,,,,,,,,,,
25553,Alabama,1,Mental and substance use disorders,14.33,2014,,,,,,,,,,,,,
25621,Alaska,2,Mental and substance use disorders,21.98,2014,,,,,,,,,,,,,
25651,Arizona,4,Mental and substance use disorders,17.17,2014,,,,,,,,,,,,,
25667,Arkansas,5,Mental and substance use disorders,10.99,2014,,,,,,,,,,,,,
25743,California,6,Mental and substance use disorders,11.35,2014,,,,,,,,,,,,,
25802,Colorado,8,Mental and substance use disorders,14.86,2014,,,,,,,,,,,,,
25867,Connecticut,9,Mental and substance use disorders,14.2,2014,,,,,,,,,,,,,
25876,Delaware,10,Mental and substance use disorders,16.09,2014,,,,,,,,,,,,,
25880,District of Columbia,11,Mental and substance use disorders,18.59,2014,,,,,,,,,,,,,
25882,Florida,12,Mental and substance use disorders,13.88,2014,,,,,,,,,,,,,
25950,Georgia,13,Mental and substance use disorders,12.63,2014,,,,,,,,,,,,,
26110,Hawaii,15,Mental and substance use disorders,9.87,2014,,,,,,,,,,,,,
26116,Idaho,16,Mental and substance use disorders,11.17,2014,,,,,,,,,,,,,
26161,Illinois,17,Mental and substance use disorders,11.6,2014,,,,,,,,,,,,,
26264,Indiana,18,Mental and substance use disorders,15.01,2014,,,,,,,,,,,,,
26357,Iowa,19,Mental and substance use disorders,8.66,2014,,,,,,,,,,,,,
26457,Kansas,20,Mental and substance use disorders,11.49,2014,,,,,,,,,,,,,
26563,Kentucky,21,Mental and substance use disorders,21.9,2014,,,,,,,,,,,,,
26684,Louisiana,22,Mental and substance use disorders,15.44,2014,,,,,,,,,,,,,
26749,Maine,23,Mental and substance use disorders,13.82,2014,,,,,,,,,,,,,
26766,Maryland,24,Mental and substance use disorders,7.03,2014,,,,,,,,,,,,,
26791,Massachusetts,25,Mental and substance use disorders,17.71,2014,,,,,,,,,,,,,
26806,Michigan,26,Mental and substance use disorders,15.6,2014,,,,,,,,,,,,,
26890,Minnesota,27,Mental and substance use disorders,9.89,2014,,,,,,,,,,,,,
26978,Mississippi,28,Mental and substance use disorders,12.37,2014,,,,,,,,,,,,,
27061,Missouri,29,Mental and substance use disorders,15.39,2014,,,,,,,,,,,,,
27177,Montana,30,Mental and substance use disorders,13.28,2014,,,,,,,,,,,,,
27234,Nebraska,31,Mental and substance use disorders,7.89,2014,,,,,,,,,,,,,
27328,Nevada,32,Mental and substance use disorders,17.8,2014,,,,,,,,,,,,,
27346,New Hampshire,33,Mental and substance use disorders,16.77,2014,,,,,,,,,,,,,
27357,New Jersey,34,Mental and substance use disorders,12.44,2014,,,,,,,,,,,,,
27379,New Mexico,35,Mental and substance use disorders,27.11,2014,,,,,,,,,,,,,
27413,New York,36,Mental and substance use disorders,11.3,2014,,,,,,,,,,,,,
27476,North Carolina,37,Mental and substance use disorders,12.63,2014,,,,,,,,,,,,,
27577,North Dakota,38,Mental and substance use disorders,8.08,2014,,,,,,,,,,,,,
27631,Ohio,39,Mental and substance use disorders,18.15,2014,,,,,,,,,,,,,
27720,Oklahoma,40,Mental and substance use disorders,18.67,2014,,,,,,,,,,,,,
27798,Oregon,41,Mental and substance use disorders,14.9,2014,,,,,,,,,,,,,
27835,Pennsylvania,42,Mental and substance use disorders,16.56,2014,,,,,,,,,,,,,
27903,Rhode Island,44,Mental and substance use disorders,17.64,2014,,,,,,,,,,,,,
27909,South Carolina,45,Mental and substance use disorders,13.5,2014,,,,,,,,,,,,,
27956,South Dakota,46,Mental and substance use disorders,8.69,2014,,,,,,,,,,,,,
28023,Tennessee,47,Mental and substance use disorders,17.46,2014,,,,,,,,,,,,,
28119,Texas,48,Mental and substance use disorders,10.12,2014,,,,,,,,,,,,,
28374,Utah,49,Mental and substance use disorders,15.35,2014,,,,,,,,,,,,,
28404,Vermont,50,Mental and substance use disorders,12.06,2014,,,,,,,,,,,,,
28419,Virginia,51,Mental and substance use disorders,9.67,2014,,,,,,,,,,,,,
28553,Washington,53,Mental and substance use disorders,13.79,2014,,,,,,,,,,,,,
28593,West Virginia,54,Mental and substance use disorders,24.83,2014,,,,,,,,,,,,,
28649,Wisconsin,55,Mental and substance use disorders,12.67,2014,,,,,,,,,,,,,
28722,Wyoming,56,Mental and substance use disorders,16.21,2014,,,,,,,,,,,,,
35135,Alabama,1,Nutritional deficiencies,1.99,2014,,,,,,,,,,,,,
35203,Alaska,2,Nutritional deficiencies,1.64,2014,,,,,,,,,,,,,
35233,Arizona,4,Nutritional deficiencies,0.94,2014,,,,,,,,,,,,,
35249,Arkansas,5,Nutritional deficiencies,2.27,2014,,,,,,,,,,,,,
35325,California,6,Nutritional deficiencies,0.66,2014,,,,,,,,,,,,,
35384,Colorado,8,Nutritional deficiencies,1.47,2014,,,,,,,,,,,,,
35449,Connecticut,9,Nutritional deficiencies,0.88,2014,,,,,,,,,,,,,
35458,Delaware,10,Nutritional deficiencies,1.27,2014,,,,,,,,,,,,,
35462,District of Columbia,11,Nutritional deficiencies,0.56,2014,,,,,,,,,,,,,
35464,Florida,12,Nutritional deficiencies,0.7,2014,,,,,,,,,,,,,
35532,Georgia,13,Nutritional deficiencies,1.83,2014,,,,,,,,,,,,,
35692,Hawaii,15,Nutritional deficiencies,0.9,2014,,,,,,,,,,,,,
35698,Idaho,16,Nutritional deficiencies,1.42,2014,,,,,,,,,,,,,
35743,Illinois,17,Nutritional deficiencies,1.19,2014,,,,,,,,,,,,,
35846,Indiana,18,Nutritional deficiencies,1.58,2014,,,,,,,,,,,,,
35939,Iowa,19,Nutritional deficiencies,1,2014,,,,,,,,,,,,,
36039,Kansas,20,Nutritional deficiencies,1.63,2014,,,,,,,,,,,,,
36145,Kentucky,21,Nutritional deficiencies,1.57,2014,,,,,,,,,,,,,
36266,Louisiana,22,Nutritional deficiencies,2.39,2014,,,,,,,,,,,,,
36331,Maine,23,Nutritional deficiencies,1.26,2014,,,,,,,,,,,,,
36348,Maryland,24,Nutritional deficiencies,0.72,2014,,,,,,,,,,,,,
36373,Massachusetts,25,Nutritional deficiencies,0.76,2014,,,,,,,,,,,,,
36388,Michigan,26,Nutritional deficiencies,1.54,2014,,,,,,,,,,,,,
36472,Minnesota,27,Nutritional deficiencies,0.86,2014,,,,,,,,,,,,,
36560,Mississippi,28,Nutritional deficiencies,1.67,2014,,,,,,,,,,,,,
36643,Missouri,29,Nutritional deficiencies,1.48,2014,,,,,,,,,,,,,
36759,Montana,30,Nutritional deficiencies,1.45,2014,,,,,,,,,,,,,
36816,Nebraska,31,Nutritional deficiencies,1.26,2014,,,,,,,,,,,,,
36910,Nevada,32,Nutritional deficiencies,1.11,2014,,,,,,,,,,,,,
36928,New Hampshire,33,Nutritional deficiencies,1.17,2014,,,,,,,,,,,,,
36939,New Jersey,34,Nutritional deficiencies,0.97,2014,,,,,,,,,,,,,
36961,New Mexico,35,Nutritional deficiencies,1.18,2014,,,,,,,,,,,,,
36995,New York,36,Nutritional deficiencies,0.58,2014,,,,,,,,,,,,,
37058,North Carolina,37,Nutritional deficiencies,1.75,2014,,,,,,,,,,,,,
37159,North Dakota,38,Nutritional deficiencies,1.13,2014,,,,,,,,,,,,,
37213,Ohio,39,Nutritional deficiencies,1.53,2014,,,,,,,,,,,,,
37302,Oklahoma,40,Nutritional deficiencies,1.7,2014,,,,,,,,,,,,,
37380,Oregon,41,Nutritional deficiencies,1.12,2014,,,,,,,,,,,,,
37417,Pennsylvania,42,Nutritional deficiencies,0.97,2014,,,,,,,,,,,,,
37485,Rhode Island,44,Nutritional deficiencies,0.68,2014,,,,,,,,,,,,,
37491,South Carolina,45,Nutritional deficiencies,2.03,2014,,,,,,,,,,,,,
37538,South Dakota,46,Nutritional deficiencies,1.04,2014,,,,,,,,,,,,,
37605,Tennessee,47,Nutritional deficiencies,1.87,2014,,,,,,,,,,,,,
37701,Texas,48,Nutritional deficiencies,1.93,2014,,,,,,,,,,,,,
37956,Utah,49,Nutritional deficiencies,1.93,2014,,,,,,,,,,,,,
37986,Vermont,50,Nutritional deficiencies,1.54,2014,,,,,,,,,,,,,
38001,Virginia,51,Nutritional deficiencies,1.4,2014,,,,,,,,,,,,,
38135,Washington,53,Nutritional deficiencies,1.04,2014,,,,,,,,,,,,,
38175,West Virginia,54,Nutritional deficiencies,1.47,2014,,,,,,,,,,,,,
38231,Wisconsin,55,Nutritional deficiencies,1.12,2014,,,,,,,,,,,,,
38304,Wyoming,56,Nutritional deficiencies,1.62,2014,,,,,,,,,,,,,
54299,Alabama,1,Self-harm and interpersonal violence,26.53,2014,,,,,,,,,,,,,
54367,Alaska,2,Self-harm and interpersonal violence,31.54,2014,,,,,,,,,,,,,
54397,Arizona,4,Self-harm and interpersonal violence,25.93,2014,,,,,,,,,,,,,
54413,Arkansas,5,Self-harm and interpersonal violence,27.51,2014,,,,,,,,,,,,,
54489,California,6,Self-harm and interpersonal violence,16.12,2014,,,,,,,,,,,,,
54548,Colorado,8,Self-harm and interpersonal violence,23.64,2014,,,,,,,,,,,,,
54613,Connecticut,9,Self-harm and interpersonal violence,13.95,2014,,,,,,,,,,,,,
54622,Delaware,10,Self-harm and interpersonal violence,20.22,2014,,,,,,,,,,,,,
54626,District of Columbia,11,Self-harm and interpersonal violence,27.72,2014,,,,,,,,,,,,,
54628,Florida,12,Self-harm and interpersonal violence,21.63,2014,,,,,,,,,,,,,
54696,Georgia,13,Self-harm and interpersonal violence,20.73,2014,,,,,,,,,,,,,
54856,Hawaii,15,Self-harm and interpersonal violence,17.64,2014,,,,,,,,,,,,,
54862,Idaho,16,Self-harm and interpersonal violence,22.82,2014,,,,,,,,,,,,,
54907,Illinois,17,Self-harm and interpersonal violence,17.19,2014,,,,,,,,,,,,,
55010,Indiana,18,Self-harm and interpersonal violence,22.12,2014,,,,,,,,,,,,,
55103,Iowa,19,Self-harm and interpersonal violence,15.76,2014,,,,,,,,,,,,,
55203,Kansas,20,Self-harm and interpersonal violence,20.72,2014,,,,,,,,,,,,,
55309,Kentucky,21,Self-harm and interpersonal violence,22.38,2014,,,,,,,,,,,,,
55430,Louisiana,22,Self-harm and interpersonal violence,27.38,2014,,,,,,,,,,,,,
55495,Maine,23,Self-harm and interpersonal violence,17.53,2014,,,,,,,,,,,,,
55512,Maryland,24,Self-harm and interpersonal violence,26,2014,,,,,,,,,,,,,
55537,Massachusetts,25,Self-harm and interpersonal violence,13.54,2014,,,,,,,,,,,,,
55552,Michigan,26,Self-harm and interpersonal violence,21.02,2014,,,,,,,,,,,,,
55636,Minnesota,27,Self-harm and interpersonal violence,15.12,2014,,,,,,,,,,,,,
55724,Mississippi,28,Self-harm and interpersonal violence,27.19,2014,,,,,,,,,,,,,
55807,Missouri,29,Self-harm and interpersonal violence,23.54,2014,,,,,,,,,,,,,
55923,Montana,30,Self-harm and interpersonal violence,28.17,2014,,,,,,,,,,,,,
55980,Nebraska,31,Self-harm and interpersonal violence,17.12,2014,,,,,,,,,,,,,
56074,Nevada,32,Self-harm and interpersonal violence,28.63,2014,,,,,,,,,,,,,
56092,New Hampshire,33,Self-harm and interpersonal violence,16.99,2014,,,,,,,,,,,,,
56103,New Jersey,34,Self-harm and interpersonal violence,13.32,2014,,,,,,,,,,,,,
56125,New Mexico,35,Self-harm and interpersonal violence,29.96,2014,,,,,,,,,,,,,
56159,New York,36,Self-harm and interpersonal violence,12.98,2014,,,,,,,,,,,,,
56222,North Carolina,37,Self-harm and interpersonal violence,20.53,2014,,,,,,,,,,,,,
56323,North Dakota,38,Self-harm and interpersonal violence,18.49,2014,,,,,,,,,,,,,
56377,Ohio,39,Self-harm and interpersonal violence,18.81,2014,,,,,,,,,,,,,
56466,Oklahoma,40,Self-harm and interpersonal violence,26.26,2014,,,,,,,,,,,,,
56544,Oregon,41,Self-harm and interpersonal violence,22.48,2014,,,,,,,,,,,,,
56581,Pennsylvania,42,Self-harm and interpersonal violence,19.52,2014,,,,,,,,,,,,,
56649,Rhode Island,44,Self-harm and interpersonal violence,16.04,2014,,,,,,,,,,,,,
56655,South Carolina,45,Self-harm and interpersonal violence,23.25,2014,,,,,,,,,,,,,
56702,South Dakota,46,Self-harm and interpersonal violence,20.21,2014,,,,,,,,,,,,,
56769,Tennessee,47,Self-harm and interpersonal violence,24.69,2014,,,,,,,,,,,,,
56865,Texas,48,Self-harm and interpersonal violence,18.39,2014,,,,,,,,,,,,,
57120,Utah,49,Self-harm and interpersonal violence,27.4,2014,,,,,,,,,,,,,
57150,Vermont,50,Self-harm and interpersonal violence,18.62,2014,,,,,,,,,,,,,
57165,Virginia,51,Self-harm and interpersonal violence,18.18,2014,,,,,,,,,,,,,
57299,Washington,53,Self-harm and interpersonal violence,19.38,2014,,,,,,,,,,,,,
57339,West Virginia,54,Self-harm and interpersonal violence,25.06,2014,,,,,,,,,,,,,
57395,Wisconsin,55,Self-harm and interpersonal violence,17.22,2014,,,,,,,,,,,,,
57468,Wyoming,56,Self-harm and interpersonal violence,26.98,2014,,,,,,,,,,,,,
60687,Alabama,1,Transport injuries,24.21,2014,,,,,,,,,,,,,
60755,Alaska,2,Transport injuries,15.87,2014,,,,,,,,,,,,,
60785,Arizona,4,Transport injuries,15.75,2014,,,,,,,,,,,,,
60801,Arkansas,5,Transport injuries,23.75,2014,,,,,,,,,,,,,
60877,California,6,Transport injuries,10.64,2014,,,,,,,,,,,,,
60936,Colorado,8,Transport injuries,12.8,2014,,,,,,,,,,,,,
61001,Connecticut,9,Transport injuries,8.9,2014,,,,,,,,,,,,,
61010,Delaware,10,Transport injuries,13.84,2014,,,,,,,,,,,,,
61014,District of Columbia,11,Transport injuries,8.79,2014,,,,,,,,,,,,,
61016,Florida,12,Transport injuries,15.73,2014,,,,,,,,,,,,,
61084,Georgia,13,Transport injuries,17.08,2014,,,,,,,,,,,,,
61244,Hawaii,15,Transport injuries,9.49,2014,,,,,,,,,,,,,
61250,Idaho,16,Transport injuries,16.85,2014,,,,,,,,,,,,,
61295,Illinois,17,Transport injuries,10.36,2014,,,,,,,,,,,,,
61398,Indiana,18,Transport injuries,14.16,2014,,,,,,,,,,,,,
61491,Iowa,19,Transport injuries,13.8,2014,,,,,,,,,,,,,
61591,Kansas,20,Transport injuries,16.54,2014,,,,,,,,,,,,,
61697,Kentucky,21,Transport injuries,20.64,2014,,,,,,,,,,,,,
61818,Louisiana,22,Transport injuries,22.02,2014,,,,,,,,,,,,,
61883,Maine,23,Transport injuries,13.38,2014,,,,,,,,,,,,,
61900,Maryland,24,Transport injuries,10.66,2014,,,,,,,,,,,,,
61925,Massachusetts,25,Transport injuries,7.08,2014,,,,,,,,,,,,,
61940,Michigan,26,Transport injuries,12.06,2014,,,,,,,,,,,,,
62024,Minnesota,27,Transport injuries,10.98,2014,,,,,,,,,,,,,
62112,Mississippi,28,Transport injuries,29.51,2014,,,,,,,,,,,,,
62195,Missouri,29,Transport injuries,17.11,2014,,,,,,,,,,,,,
62311,Montana,30,Transport injuries,22.29,2014,,,,,,,,,,,,,
62368,Nebraska,31,Transport injuries,15.06,2014,,,,,,,,,,,,,
62462,Nevada,32,Transport injuries,13.32,2014,,,,,,,,,,,,,
62480,New Hampshire,33,Transport injuries,9.82,2014,,,,,,,,,,,,,
62491,New Jersey,34,Transport injuries,8.27,2014,,,,,,,,,,,,,
62513,New Mexico,35,Transport injuries,20.52,2014,,,,,,,,,,,,,
62547,New York,36,Transport injuries,7.92,2014,,,,,,,,,,,,,
62610,North Carolina,37,Transport injuries,17.12,2014,,,,,,,,,,,,,
62711,North Dakota,38,Transport injuries,16.71,2014,,,,,,,,,,,,,
62765,Ohio,39,Transport injuries,11.89,2014,,,,,,,,,,,,,
62854,Oklahoma,40,Transport injuries,21.2,2014,,,,,,,,,,,,,
62932,Oregon,41,Transport injuries,11.76,2014,,,,,,,,,,,,,
62969,Pennsylvania,42,Transport injuries,11.95,2014,,,,,,,,,,,,,
63037,Rhode Island,44,Transport injuries,7.86,2014,,,,,,,,,,,,,
63043,South Carolina,45,Transport injuries,21.38,2014,,,,,,,,,,,,,
63090,South Dakota,46,Transport injuries,19.46,2014,,,,,,,,,,,,,
63157,Tennessee,47,Transport injuries,20.12,2014,,,,,,,,,,,,,
63253,Texas,48,Transport injuries,16.73,2014,,,,,,,,,,,,,
63508,Utah,49,Transport injuries,12.66,2014,,,,,,,,,,,,,
63538,Vermont,50,Transport injuries,11.45,2014,,,,,,,,,,,,,
63553,Virginia,51,Transport injuries,11.91,2014,,,,,,,,,,,,,
63687,Washington,53,Transport injuries,10.09,2014,,,,,,,,,,,,,
63727,West Virginia,54,Transport injuries,21.39,2014,,,,,,,,,,,,,
63783,Wisconsin,55,Transport injuries,12.65,2014,,,,,,,,,,,,,
63856,Wyoming,56,Transport injuries,22.64,2014,,,,,,,,,,,,,
